dateTime,Device,Metric,Value,RAG,
01/02/2020 11:30,A4114,PM2.5,17.969999,,
01/02/2020 11:30,A428,PM2.5,14.679999,,
01/02/2020 11:30,A4600,PM2.5,0.805,,
01/02/2020 11:30,B4098,PM2.5,2.18,,
01/02/2020 11:30,B4106,PM2.5,12.78,,
01/02/2020 12:00,A4114,PM2.5,7.24,,
01/02/2020 12:00,A428,PM2.5,3.72,,
01/02/2020 12:00,A4600,PM2.5,1.67,,
01/02/2020 12:00,B4098,PM2.5,7.09,,
01/02/2020 12:00,B4106,PM2.5,15.055,,
01/02/2020 12:30,A4114,PM2.5,14.32,,
01/02/2020 12:30,A428,PM2.5,4.08,,
01/02/2020 12:30,A4600,PM2.5,2.08,,
01/02/2020 12:30,B4098,PM2.5,2.885,,
01/02/2020 12:30,B4106,PM2.5,17.75,,
01/02/2020 13:00,A4114,PM2.5,18.799999,,
01/02/2020 13:00,A428,PM2.5,4.7,,
01/02/2020 13:00,A4600,PM2.5,0.76,,
01/02/2020 13:00,B4098,PM2.5,1.28,,
01/02/2020 13:00,B4106,PM2.5,10.46,,
01/02/2020 13:30,A4114,PM2.5,20.4,,
01/02/2020 13:30,A428,PM2.5,14.43,,
01/02/2020 13:30,A4600,PM2.5,0.58,,
01/02/2020 13:30,B4098,PM2.5,2.69,,
01/02/2020 13:30,B4106,PM2.5,9.285,,
01/02/2020 14:00,A4114,PM2.5,25.019999,,
01/02/2020 14:00,A428,PM2.5,21.709999,,
01/02/2020 14:00,A4600,PM2.5,2.12,,
01/02/2020 14:00,B4098,PM2.5,1.165,,
01/02/2020 14:00,B4106,PM2.5,15.77,,
01/02/2020 14:30,A4114,PM2.5,13.72,,
01/02/2020 14:30,A428,PM2.5,3.28,,
01/02/2020 14:30,A4600,PM2.5,0.91,,
01/02/2020 14:30,B4098,PM2.5,0.92,,
01/02/2020 14:30,B4106,PM2.5,8.53,,
01/02/2020 15:00,A4114,PM2.5,3.71,,
01/02/2020 15:00,A428,PM2.5,3.115,,
01/02/2020 15:00,A4600,PM2.5,1.18,,
01/02/2020 15:00,B4098,PM2.5,4.87,,
01/02/2020 15:00,B4106,PM2.5,11.969999,,
01/02/2020 15:30,A4114,PM2.5,16.74,,
01/02/2020 15:30,A428,PM2.5,3.88,,
01/02/2020 15:30,A4600,PM2.5,0.65,,
01/02/2020 15:30,B4098,PM2.5,19.799999,,
01/02/2020 15:30,B4106,PM2.5,12.88,,
01/02/2020 16:00,A4114,PM2.5,8.415,,
01/02/2020 16:00,A428,PM2.5,2.07,,
01/02/2020 16:00,A4600,PM2.5,0.75,,
01/02/2020 16:00,B4098,PM2.5,0.6,,
01/02/2020 16:00,B4106,PM2.5,9.2,,
01/02/2020 16:30,A4114,PM2.5,20.34,,
01/02/2020 16:30,A428,PM2.5,11.349999,,
01/02/2020 16:30,A4600,PM2.5,0.26,,
01/02/2020 16:30,B4098,PM2.5,1.25,,
01/02/2020 16:30,B4106,PM2.5,9.599999,,
01/02/2020 17:00,A4114,PM2.5,14.37,,
01/02/2020 17:00,A428,PM2.5,12.165,,
01/02/2020 17:00,A4600,PM2.5,0.525,,
01/02/2020 17:00,B4098,PM2.5,2.96,,
01/02/2020 17:00,B4106,PM2.5,13.063333,,
01/02/2020 17:30,A4114,PM2.5,22.795,,
01/02/2020 17:30,A428,PM2.5,10.23,,
01/02/2020 17:30,A4600,PM2.5,0.58,,
01/02/2020 17:30,B4098,PM2.5,2.895,,
01/02/2020 17:30,B4106,PM2.5,13.48,,
01/02/2020 18:00,A4114,PM2.5,24.609999,,
01/02/2020 18:00,A428,PM2.5,5.44,,
01/02/2020 18:00,A4600,PM2.5,0.21,,
01/02/2020 18:00,B4098,PM2.5,4.28,,
01/02/2020 18:00,B4106,PM2.5,17.33,,
01/02/2020 18:30,A4114,PM2.5,5.35,,
01/02/2020 18:30,A428,PM2.5,5.745,,
01/02/2020 18:30,A4600,PM2.5,0.59,,
01/02/2020 18:30,B4098,PM2.5,4.72,,
01/02/2020 18:30,B4106,PM2.5,15.494999,,
01/02/2020 19:00,A4114,PM2.5,10.02,,
01/02/2020 19:00,A428,PM2.5,22.209999,,
01/02/2020 19:00,A4600,PM2.5,1.26,,
01/02/2020 19:00,B4098,PM2.5,0.21,,
01/02/2020 19:00,B4106,PM2.5,18.17,,
01/02/2020 19:30,A4114,PM2.5,26.535,,
01/02/2020 19:30,A428,PM2.5,4.44,,
01/02/2020 19:30,A4600,PM2.5,0.05,,
01/02/2020 19:30,B4098,PM2.5,5.56,,
01/02/2020 19:30,B4106,PM2.5,19.789999,,
01/02/2020 20:00,A4114,PM2.5,22.23,,
01/02/2020 20:00,A428,PM2.5,15.4,,
01/02/2020 20:00,A4600,PM2.5,0.08,,
01/02/2020 20:00,B4098,PM2.5,3.52,,
01/02/2020 20:00,B4106,PM2.5,17.9,,
01/02/2020 20:30,A4114,PM2.5,36.139999,,
01/02/2020 20:30,A428,PM2.5,23.789999,,
01/02/2020 20:30,A4600,PM2.5,0.04,,
01/02/2020 20:30,B4098,PM2.5,1.65,,
01/02/2020 20:30,B4106,PM2.5,16.519999,,
01/02/2020 21:00,A4114,PM2.5,25.684999,,
01/02/2020 21:00,A428,PM2.5,28.57,,
01/02/2020 21:00,A4600,PM2.5,0.23,,
01/02/2020 21:00,B4098,PM2.5,3.125,,
01/02/2020 21:00,B4106,PM2.5,19.439999,,
01/02/2020 21:30,A4114,PM2.5,28.139999,,
01/02/2020 21:30,A428,PM2.5,9.86,,
01/02/2020 21:30,A4600,PM2.5,0.55,,
01/02/2020 21:30,B4098,PM2.5,6.18,,
01/02/2020 21:30,B4106,PM2.5,20.539999,,
01/02/2020 22:00,A4114,PM2.5,42.5,,
01/02/2020 22:00,A428,PM2.5,6.455,,
01/02/2020 22:00,A4600,PM2.5,0.795,,
01/02/2020 22:00,B4098,PM2.5,7.4,,
01/02/2020 22:00,B4106,PM2.5,17.224999,,
01/02/2020 22:30,A4114,PM2.5,31.709999,,
01/02/2020 22:30,A428,PM2.5,4.53,,
01/02/2020 22:30,A4600,PM2.5,0.12,,
01/02/2020 22:30,B4098,PM2.5,5.19,,
01/02/2020 22:30,B4106,PM2.5,17.469999,,
01/02/2020 23:00,A4114,PM2.5,34.479999,,
01/02/2020 23:00,A428,PM2.5,9.55,,
01/02/2020 23:00,A4600,PM2.5,1.68,,
01/02/2020 23:00,B4098,PM2.5,5.72,,
01/02/2020 23:00,B4106,PM2.5,18.01,,
01/02/2020 23:30,A4114,PM2.5,29.809999,,
01/02/2020 23:30,A428,PM2.5,19.924999,,
01/02/2020 23:30,A4600,PM2.5,0.12,,
01/02/2020 23:30,B4098,PM2.5,4.35,,
01/02/2020 23:30,B4106,PM2.5,15.87,,
26/01/2020 00:00,A4114,PM10,88.860001,,
26/01/2020 00:00,A428,PM10,393.619995,,
26/01/2020 00:00,A4600,PM10,2.945,,
26/01/2020 00:00,B4098,PM10,16.16,,
26/01/2020 00:00,B4106,PM10,30.57,,
26/01/2020 00:30,A4114,PM10,109.029999,,
26/01/2020 00:30,A428,PM10,328.350006,,
26/01/2020 00:30,A4600,PM10,2.22,,
26/01/2020 00:30,B4098,PM10,17.619999,,
26/01/2020 00:30,B4106,PM10,58.084999,,
26/01/2020 01:00,A4114,PM10,103.519993,,
26/01/2020 01:00,A428,PM10,324.070007,,
26/01/2020 01:00,A4600,PM10,1.83,,
26/01/2020 01:00,B4098,PM10,36.719999,,
26/01/2020 01:00,B4106,PM10,44.009998,,
26/01/2020 01:30,A4114,PM10,56.469997,,
26/01/2020 01:30,A428,PM10,381.024994,,
26/01/2020 01:30,A4600,PM10,1.415,,
26/01/2020 01:30,B4098,PM10,12.77,,
26/01/2020 01:30,B4106,PM10,37.689999,,
26/01/2020 02:00,A4114,PM10,61.759998,,
26/01/2020 02:00,A428,PM10,496.929993,,
26/01/2020 02:00,A4600,PM10,5.51,,
26/01/2020 02:00,B4098,PM10,18.24,,
26/01/2020 02:00,B4106,PM10,28.445,,
26/01/2020 02:30,A4114,PM10,65.129997,,
26/01/2020 02:30,A428,PM10,544.380005,,
26/01/2020 02:30,A4600,PM10,1.26,,
26/01/2020 02:30,B4098,PM10,9.57,,
26/01/2020 02:30,B4106,PM10,36.110001,,
26/01/2020 03:00,A4114,PM10,69.485001,,
26/01/2020 03:00,A428,PM10,366.47998,,
26/01/2020 03:00,A4600,PM10,2.285,,
26/01/2020 03:00,B4098,PM10,16.245,,
26/01/2020 03:00,B4106,PM10,36.599998,,
26/01/2020 03:30,A4114,PM10,35.5,,
26/01/2020 03:30,A428,PM10,510.694977,,
26/01/2020 03:30,A4600,PM10,2.8,,
26/01/2020 03:30,B4098,PM10,8.47,,
26/01/2020 03:30,B4106,PM10,49.399998,,
26/01/2020 04:00,A4114,PM10,33.41,,
26/01/2020 04:00,A428,PM10,197.800003,,
26/01/2020 04:00,A4600,PM10,7.56,,
26/01/2020 04:00,B4098,PM10,9.53,,
26/01/2020 04:00,B4106,PM10,23.66,,
26/01/2020 04:30,A4114,PM10,44.204998,,
26/01/2020 04:30,A428,PM10,296.070007,,
26/01/2020 04:30,A4600,PM10,1.01,,
26/01/2020 04:30,B4098,PM10,12.785,,
26/01/2020 04:30,B4106,PM10,18.129999,,
26/01/2020 05:00,A4114,PM10,27.08,,
26/01/2020 05:00,A428,PM10,407.279999,,
26/01/2020 05:00,A4600,PM10,0.945,,
26/01/2020 05:00,B4098,PM10,22.43,,
26/01/2020 05:00,B4106,PM10,26.609999,,
26/01/2020 05:30,A4114,PM10,41.290001,,
26/01/2020 05:30,A428,PM10,546.76001,,
26/01/2020 05:30,A4600,PM10,0.64,,
26/01/2020 05:30,B4098,PM10,5.27,,
26/01/2020 05:30,B4106,PM10,21.79,,
26/01/2020 06:00,A4114,PM10,36.57,,
26/01/2020 06:00,A428,PM10,315.5,,
26/01/2020 06:00,A4600,PM10,1.32,,
26/01/2020 06:00,B4098,PM10,12.985,,
26/01/2020 06:00,B4106,PM10,18.15,,
26/01/2020 06:30,A4114,PM10,48.934999,,
26/01/2020 06:30,A428,PM10,435.609985,,
26/01/2020 06:30,A4600,PM10,1.045,,
26/01/2020 06:30,B4098,PM10,21.299999,,
26/01/2020 06:30,B4106,PM10,38.779999,,
26/01/2020 07:00,A4114,PM10,41.34,,
26/01/2020 07:00,A428,PM10,391.00499,,
26/01/2020 07:00,A4600,PM10,1.19,,
26/01/2020 07:00,B4098,PM10,12.15,,
26/01/2020 07:00,B4106,PM10,32.790001,,
26/01/2020 07:30,A4114,PM10,30.609999,,
26/01/2020 07:30,A428,PM10,405.25,,
26/01/2020 07:30,A4600,PM10,1.24,,
26/01/2020 07:30,B4098,PM10,11.03,,
26/01/2020 07:30,B4106,PM10,17.445,,
26/01/2020 08:00,A4114,PM10,31.154999,,
26/01/2020 08:00,A428,PM10,409.769989,,
26/01/2020 08:00,A4600,PM10,1.11,,
26/01/2020 08:00,B4098,PM10,8.715,,
26/01/2020 08:00,B4106,PM10,17.25,,
26/01/2020 08:30,A4114,PM10,25.519999,,
26/01/2020 08:30,A428,PM10,272.064995,,
26/01/2020 08:30,A4600,PM10,3.06,,
26/01/2020 08:30,B4098,PM10,16.309999,,
26/01/2020 08:30,B4106,PM10,33.059998,,
26/01/2020 09:00,A4114,PM10,24.289999,,
26/01/2020 09:00,A428,PM10,335.899994,,
26/01/2020 09:00,A4600,PM10,0.9,,
26/01/2020 09:00,B4098,PM10,8.179999,,
26/01/2020 09:00,B4106,PM10,13.875,,
26/01/2020 09:30,A4114,PM10,36.415001,,
26/01/2020 09:30,A428,PM10,207.75,,
26/01/2020 09:30,A4600,PM10,1.04,,
26/01/2020 09:30,B4098,PM10,14.89,,
26/01/2020 09:30,B4106,PM10,9.349999,,
26/01/2020 10:00,A4114,PM10,14.059999,,
26/01/2020 10:00,A428,PM10,79.869995,,
26/01/2020 10:00,A4600,PM10,1.155,,
26/01/2020 10:00,B4098,PM10,2.68,,
26/01/2020 10:00,B4106,PM10,17.369999,,
26/01/2020 10:30,A4114,PM10,79.43,,
26/01/2020 10:30,A428,PM10,14.46,,
26/01/2020 10:30,A4600,PM10,16.65,,
26/01/2020 10:30,B4098,PM10,0.5,,
26/01/2020 10:30,B4106,PM10,16.154999,,
26/01/2020 11:00,A4114,PM10,10.82,,
26/01/2020 11:00,A428,PM10,7.5,,
26/01/2020 11:00,A4600,PM10,1.34,,
26/01/2020 11:00,B4098,PM10,3.03,,
26/01/2020 11:00,B4106,PM10,18.369999,,
26/01/2020 11:30,A4114,PM10,14.17,,
26/01/2020 11:30,A428,PM10,8.55,,
26/01/2020 11:30,A4600,PM10,1.055,,
26/01/2020 11:30,B4098,PM10,4.73,,
26/01/2020 11:30,B4106,PM10,16.9,,
26/01/2020 12:00,A4114,PM10,33.809998,,
26/01/2020 12:00,A428,PM10,39.720001,,
26/01/2020 12:00,A4600,PM10,4.79,,
26/01/2020 12:00,B4098,PM10,4.97,,
26/01/2020 12:00,B4106,PM10,11.73,,
26/01/2020 12:30,A4114,PM10,50.009998,,
26/01/2020 12:30,A428,PM10,224.779999,,
26/01/2020 12:30,A4600,PM10,1.4,,
26/01/2020 12:30,B4098,PM10,6.11,,
26/01/2020 12:30,B4106,PM10,47.134998,,
26/01/2020 13:00,A4114,PM10,31.434999,,
26/01/2020 13:00,A428,PM10,352.660004,,
26/01/2020 13:00,A4600,PM10,1.95,,
26/01/2020 13:00,B4098,PM10,8.56,,
26/01/2020 13:00,B4106,PM10,14.17,,
26/01/2020 13:30,A4114,PM10,32.93,,
26/01/2020 13:30,A428,PM10,298.095001,,
26/01/2020 13:30,A4600,PM10,2.48,,
26/01/2020 13:30,B4098,PM10,8.54,,
26/01/2020 13:30,B4106,PM10,17.51,,
26/01/2020 14:00,A4114,PM10,38.68,,
26/01/2020 14:00,A428,PM10,248,,
26/01/2020 14:00,A4600,PM10,0.74,,
26/01/2020 14:00,B4098,PM10,4.52,,
26/01/2020 14:00,B4106,PM10,16.339999,,
26/01/2020 14:30,A4114,PM10,15.37,,
26/01/2020 14:30,A428,PM10,286.609985,,
26/01/2020 14:30,A4600,PM10,1.22,,
26/01/2020 14:30,B4098,PM10,4.585,,
26/01/2020 14:30,B4106,PM10,10.469999,,
26/01/2020 15:00,A4114,PM10,18.264999,,
26/01/2020 15:00,A428,PM10,153.410004,,
26/01/2020 15:00,A4600,PM10,1.325,,
26/01/2020 15:00,B4098,PM10,5.06,,
26/01/2020 15:00,B4106,PM10,15.54,,
26/01/2020 15:30,A4114,PM10,66.959999,,
26/01/2020 15:30,A428,PM10,414.029984,,
26/01/2020 15:30,A4600,PM10,0.23,,
26/01/2020 15:30,B4098,PM10,16.879999,,
26/01/2020 15:30,B4106,PM10,14.219999,,
26/01/2020 16:00,A4114,PM10,4.24,,
26/01/2020 16:00,A428,PM10,207.009995,,
26/01/2020 16:00,A4600,PM10,0.12,,
26/01/2020 16:00,B4098,PM10,1.67,,
26/01/2020 16:00,B4106,PM10,2.74,,
26/01/2020 16:30,A4114,PM10,14.24,,
26/01/2020 16:30,A428,PM10,206.519989,,
26/01/2020 16:30,A4600,PM10,0.2,,
26/01/2020 16:30,B4098,PM10,3.92,,
26/01/2020 16:30,B4106,PM10,4.81,,
26/01/2020 17:00,A4114,PM10,2.65,,
26/01/2020 17:00,A428,PM10,116.924995,,
26/01/2020 17:00,A4600,PM10,0.205,,
26/01/2020 17:00,B4098,PM10,2.62,,
26/01/2020 17:00,B4106,PM10,9.61,,
26/01/2020 17:30,A4114,PM10,10.86,,
26/01/2020 17:30,A428,PM10,173.479996,,
26/01/2020 17:30,A4600,PM10,0.13,,
26/01/2020 17:30,B4098,PM10,2.77,,
26/01/2020 17:30,B4106,PM10,9.635,,
26/01/2020 18:00,A4114,PM10,9.26,,
26/01/2020 18:00,A428,PM10,85.629997,,
26/01/2020 18:00,A4600,PM10,0.15,,
26/01/2020 18:00,B4098,PM10,4.81,,
26/01/2020 18:00,B4106,PM10,5.58,,
26/01/2020 18:30,A4114,PM10,11.495,,
26/01/2020 18:30,A428,PM10,204.889999,,
26/01/2020 18:30,A4600,PM10,0.3,,
26/01/2020 18:30,B4098,PM10,35.59,,
26/01/2020 18:30,B4106,PM10,3.67,,
26/01/2020 19:00,A4114,PM10,13.25,,
26/01/2020 19:00,A428,PM10,417.285004,,
26/01/2020 19:00,A4600,PM10,0.26,,
26/01/2020 19:00,B4098,PM10,6.88,,
26/01/2020 19:00,B4106,PM10,5.34,,
26/01/2020 19:30,A4114,PM10,26.84,,
26/01/2020 19:30,A428,PM10,393.630005,,
26/01/2020 19:30,A4600,PM10,0.69,,
26/01/2020 19:30,B4098,PM10,11.78,,
26/01/2020 19:30,B4106,PM10,18.98,,
26/01/2020 20:00,A4114,PM10,47.109999,,
26/01/2020 20:00,A428,PM10,261.609985,,
26/01/2020 20:00,A4600,PM10,0.4,,
26/01/2020 20:00,B4098,PM10,15.555,,
26/01/2020 20:00,B4106,PM10,16.68,,
26/01/2020 20:30,A4114,PM10,97.699997,,
26/01/2020 20:30,A428,PM10,477.154984,,
26/01/2020 20:30,A4600,PM10,1.575,,
26/01/2020 20:30,B4098,PM10,21.219999,,
26/01/2020 20:30,B4106,PM10,22.26,,
26/01/2020 21:00,A4114,PM10,172.610001,,
26/01/2020 21:00,A428,PM10,616.649963,,
26/01/2020 21:00,A4600,PM10,8.05,,
26/01/2020 21:00,B4098,PM10,38.669998,,
26/01/2020 21:00,B4106,PM10,48.779999,,
26/01/2020 21:30,A4114,PM10,205.445,,
26/01/2020 21:30,A428,PM10,708.289978,,
26/01/2020 21:30,A4600,PM10,4.1,,
26/01/2020 21:30,B4098,PM10,58.375,,
26/01/2020 21:30,B4106,PM10,62.789997,,
26/01/2020 22:00,A4114,PM10,106.519997,,
26/01/2020 22:00,A428,PM10,895.603312,,
26/01/2020 22:00,A4600,PM10,1.7,,
26/01/2020 22:00,B4098,PM10,28.559999,,
26/01/2020 22:00,B4106,PM10,53.849998,,
26/01/2020 22:30,A4114,PM10,125.949997,,
26/01/2020 22:30,A428,PM10,578.399963,,
26/01/2020 22:30,A4600,PM10,1.28,,
26/01/2020 22:30,B4098,PM10,14.13,,
26/01/2020 22:30,B4106,PM10,45.423332,,
26/01/2020 23:00,A4114,PM10,135.470001,,
26/01/2020 23:00,A428,PM10,565.029968,,
26/01/2020 23:00,A4600,PM10,0.62,,
26/01/2020 23:00,B4098,PM10,30.529999,,
26/01/2020 23:00,B4106,PM10,30.449999,,
26/01/2020 23:30,A4114,PM10,89.484997,,
26/01/2020 23:30,A428,PM10,675.599976,,
26/01/2020 23:30,A4600,PM10,0.78,,
26/01/2020 23:30,B4098,PM10,38.575,,
26/01/2020 23:30,B4106,PM10,51.07,,
27/01/2020 00:00,A4114,PM10,63.07,,
27/01/2020 00:00,A428,PM10,514.619995,,
27/01/2020 00:00,A4600,PM10,6.78,,
27/01/2020 00:00,B4098,PM10,8.55,,
27/01/2020 00:00,B4106,PM10,50.610001,,
27/01/2020 00:30,A4114,PM10,52.849998,,
27/01/2020 00:30,A428,PM10,325.809998,,
27/01/2020 00:30,A4600,PM10,0.73,,
27/01/2020 00:30,B4098,PM10,7.71,,
27/01/2020 00:30,B4106,PM10,29.75,,
27/01/2020 01:00,A4114,PM10,43.174997,,
27/01/2020 01:00,A428,PM10,286.470001,,
27/01/2020 01:00,A4600,PM10,0.28,,
27/01/2020 01:00,B4098,PM10,13.835,,
27/01/2020 01:00,B4106,PM10,38.619999,,
27/01/2020 01:30,A4114,PM10,57.149998,,
27/01/2020 01:30,A428,PM10,205.860001,,
27/01/2020 01:30,A4600,PM10,0.145,,
27/01/2020 01:30,B4098,PM10,12.09,,
27/01/2020 01:30,B4106,PM10,12.32,,
27/01/2020 02:00,A4114,PM10,139.099991,,
27/01/2020 02:00,A428,PM10,123.009995,,
27/01/2020 02:00,A4600,PM10,1.21,,
27/01/2020 02:00,B4098,PM10,6.02,,
27/01/2020 02:00,B4106,PM10,29.484999,,
27/01/2020 02:30,A4114,PM10,17.469999,,
27/01/2020 02:30,A428,PM10,241.319992,,
27/01/2020 02:30,A4600,PM10,0.21,,
27/01/2020 02:30,B4098,PM10,6.19,,
27/01/2020 02:30,B4106,PM10,20.09,,
27/01/2020 03:00,A4114,PM10,36.324999,,
27/01/2020 03:00,A428,PM10,187.539993,,
27/01/2020 03:00,A4600,PM10,4.205,,
27/01/2020 03:00,B4098,PM10,11.87,,
27/01/2020 03:00,B4106,PM10,9.73,,
27/01/2020 03:30,A4114,PM10,27.49,,
27/01/2020 03:30,A428,PM10,277.779984,,
27/01/2020 03:30,A4600,PM10,0.16,,
27/01/2020 03:30,B4098,PM10,16.67,,
27/01/2020 03:30,B4106,PM10,11.84,,
27/01/2020 04:00,A4114,PM10,13.59,,
27/01/2020 04:00,A428,PM10,40.59,,
27/01/2020 04:00,A4600,PM10,0.02,,
27/01/2020 04:00,B4098,PM10,6.3,,
27/01/2020 04:00,B4106,PM10,6.78,,
27/01/2020 04:30,A4114,PM10,21.134999,,
27/01/2020 04:30,A428,PM10,640.349976,,
27/01/2020 04:30,A4600,PM10,0.03,,
27/01/2020 04:30,B4098,PM10,2.04,,
27/01/2020 04:30,B4106,PM10,12.87,,
27/01/2020 05:00,A4114,PM10,0.51,,
27/01/2020 05:00,A428,PM10,123.484995,,
27/01/2020 05:00,A4600,PM10,0.145,,
27/01/2020 05:00,B4098,PM10,0.04,,
27/01/2020 05:00,B4106,PM10,13.53,,
27/01/2020 05:30,A4114,PM10,0.61,,
27/01/2020 05:30,A428,PM10,111.959999,,
27/01/2020 05:30,A4600,PM10,0.01,,
27/01/2020 05:30,B4098,PM10,0.74,,
27/01/2020 05:30,B4106,PM10,7.72,,
27/01/2020 06:00,A4114,PM10,5.47,,
27/01/2020 06:00,A428,PM10,48.23,,
27/01/2020 06:00,A4600,PM10,0.01,,
27/01/2020 06:00,B4098,PM10,1.02,,
27/01/2020 06:00,B4106,PM10,4.22,,
27/01/2020 06:30,A4114,PM10,2.54,,
27/01/2020 06:30,A428,PM10,237.339989,,
27/01/2020 06:30,A4600,PM10,0.005,,
27/01/2020 06:30,B4098,PM10,2,,
27/01/2020 06:30,B4106,PM10,4.25,,
27/01/2020 07:00,A4114,PM10,0.86,,
27/01/2020 07:00,A428,PM10,213.419998,,
27/01/2020 07:00,A4600,PM10,0.03,,
27/01/2020 07:00,B4098,PM10,0.74,,
27/01/2020 07:00,B4106,PM10,3.75,,
27/01/2020 07:30,A4114,PM10,10.09,,
27/01/2020 07:30,A428,PM10,81.07,,
27/01/2020 07:30,A4600,PM10,0.03,,
27/01/2020 07:30,B4098,PM10,2.17,,
27/01/2020 07:30,B4106,PM10,8.679999,,
27/01/2020 08:00,A4114,PM10,15.355,,
27/01/2020 08:00,A428,PM10,363,,
27/01/2020 08:00,A4600,PM10,0.04,,
27/01/2020 08:00,B4098,PM10,2.55,,
27/01/2020 08:00,B4106,PM10,10.02,,
27/01/2020 08:30,A4114,PM10,19.68,,
27/01/2020 08:30,A428,PM10,347.524994,,
27/01/2020 08:30,A4600,PM10,0.05,,
27/01/2020 08:30,B4098,PM10,6.11,,
27/01/2020 08:30,B4106,PM10,32.119999,,
27/01/2020 09:00,A4114,PM10,53.84,,
27/01/2020 09:00,A428,PM10,297.669983,,
27/01/2020 09:00,A4600,PM10,1.55,,
27/01/2020 09:00,B4098,PM10,5.98,,
27/01/2020 09:00,B4106,PM10,43.345,,
27/01/2020 09:30,A4114,PM10,6.4,,
27/01/2020 09:30,A428,PM10,236.009995,,
27/01/2020 09:30,A4600,PM10,0.16,,
27/01/2020 09:30,B4098,PM10,6.85,,
27/01/2020 09:30,B4106,PM10,24.25,,
27/01/2020 10:00,A4114,PM10,11.63,,
27/01/2020 10:00,A428,PM10,207.384995,,
27/01/2020 10:00,A4600,PM10,0.775,,
27/01/2020 10:00,B4098,PM10,5.17,,
27/01/2020 10:00,B4106,PM10,6.9,,
27/01/2020 10:30,A4114,PM10,23.73,,
27/01/2020 10:30,A428,PM10,126.869995,,
27/01/2020 10:30,A4600,PM10,0.02,,
27/01/2020 10:30,B4098,PM10,3.24,,
27/01/2020 10:30,B4106,PM10,8.73,,
27/01/2020 11:00,A4114,PM10,19.039999,,
27/01/2020 11:00,A428,PM10,138.419998,,
27/01/2020 11:00,A4600,PM10,0.1,,
27/01/2020 11:00,B4098,PM10,4.29,,
27/01/2020 11:00,B4106,PM10,30.16,,
27/01/2020 11:30,A4114,PM10,9.805,,
27/01/2020 11:30,A428,PM10,202.300003,,
27/01/2020 11:30,A4600,PM10,2.025,,
27/01/2020 11:30,B4098,PM10,13.98,,
27/01/2020 11:30,B4106,PM10,17.469999,,
27/01/2020 12:00,A4114,PM10,34.099998,,
27/01/2020 12:00,A428,PM10,282.135003,,
27/01/2020 12:00,A4600,PM10,0.01,,
27/01/2020 12:00,B4098,PM10,5.01,,
27/01/2020 12:00,B4106,PM10,17.119999,,
27/01/2020 12:30,A4114,PM10,35.099998,,
27/01/2020 12:30,A428,PM10,32,,
27/01/2020 12:30,A4600,PM10,2.04,,
27/01/2020 12:30,B4098,PM10,4.42,,
27/01/2020 12:30,B4106,PM10,14.684999,,
27/01/2020 13:00,A4114,PM10,25.025,,
27/01/2020 13:00,A428,PM10,19.35,,
27/01/2020 13:00,A4600,PM10,0.26,,
27/01/2020 13:00,B4098,PM10,12.759999,,
27/01/2020 13:00,B4106,PM10,17.15,,
27/01/2020 13:30,A4114,PM10,29.51,,
27/01/2020 13:30,A428,PM10,21.009999,,
27/01/2020 13:30,A4600,PM10,1.28,,
27/01/2020 13:30,B4098,PM10,13.099999,,
27/01/2020 13:30,B4106,PM10,13.94,,
27/01/2020 14:00,A4114,PM10,29.75,,
27/01/2020 14:00,A428,PM10,18.709999,,
27/01/2020 14:00,A4600,PM10,0.02,,
27/01/2020 14:00,B4098,PM10,11.55,,
27/01/2020 14:00,B4106,PM10,15.655,,
27/01/2020 14:30,A4114,PM10,51.789997,,
27/01/2020 14:30,A428,PM10,34.02,,
27/01/2020 14:30,A4600,PM10,1.53,,
27/01/2020 14:30,B4098,PM10,13.245,,
27/01/2020 14:30,B4106,PM10,15.849999,,
27/01/2020 15:00,A4114,PM10,122.084999,,
27/01/2020 15:00,A428,PM10,80.540001,,
27/01/2020 15:00,A4600,PM10,0.05,,
27/01/2020 15:00,B4098,PM10,3.03,,
27/01/2020 15:00,B4106,PM10,15.5,,
27/01/2020 15:30,A4114,PM10,51.309998,,
27/01/2020 15:30,A428,PM10,44.854999,,
27/01/2020 15:30,A4600,PM10,0.64,,
27/01/2020 15:30,B4098,PM10,6.22,,
27/01/2020 15:30,B4106,PM10,15.475,,
27/01/2020 16:00,A4114,PM10,30.5,,
27/01/2020 16:00,A428,PM10,177.559998,,
27/01/2020 16:00,A4600,PM10,1.42,,
27/01/2020 16:00,B4098,PM10,9.38,,
27/01/2020 16:00,B4106,PM10,23.17,,
27/01/2020 16:30,A4114,PM10,30.814999,,
27/01/2020 16:30,A428,PM10,195.529999,,
27/01/2020 16:30,A4600,PM10,0.21,,
27/01/2020 16:30,B4098,PM10,5.65,,
27/01/2020 16:30,B4106,PM10,28.359999,,
27/01/2020 17:00,A4114,PM10,27,,
27/01/2020 17:00,A428,PM10,60.464998,,
27/01/2020 17:00,A4600,PM10,0.14,,
27/01/2020 17:00,B4098,PM10,3.01,,
27/01/2020 17:00,B4106,PM10,17.389999,,
27/01/2020 17:30,A4114,PM10,9.98,,
27/01/2020 17:30,A428,PM10,163.839996,,
27/01/2020 17:30,A4600,PM10,0.13,,
27/01/2020 17:30,B4098,PM10,1.64,,
27/01/2020 17:30,B4106,PM10,13.314999,,
27/01/2020 18:00,A4114,PM10,44.174999,,
