AreaKey,Period,Value
E05002210,2019,7736
E05002211,2019,10722
E05002212,2019,9626
E05002213,2019,11142
E05002214,2019,10517
E05002215,2019,9511
E05002216,2019,12343
E05002217,2019,10465
E05002218,2019,11703
E05002219,2019,10644
E05002220,2019,10451
E05002221,2019,11325
E05002222,2019,11994
E05002223,2019,10083
E05002224,2019,9274
E05002225,2019,12889
E05002226,2019,11191
E05002227,2019,9442
E05002228,2019,10525
E05002229,2019,10438
E05002230,2019,10696
E05002231,2019,10338
E05002232,2019,8257
E05002233,2019,5468
E05002234,2019,7234
E05002235,2019,13966
E05002236,2019,9954
E05002237,2019,6708
E05002238,2019,6172
E05002239,2019,11607
E05002240,2019,5989
E05002241,2019,8163
E05002242,2019,8401
E05002243,2019,7142
E05002244,2019,6754
E05002245,2019,8275
E05002246,2019,8015
E05002247,2019,6733
E05002248,2019,14031
E05002249,2019,17514
E05002250,2019,6596
E05002251,2019,19871
E05002252,2019,17766
E05002253,2019,7781
E05002254,2019,9105
E05002255,2019,15354
E05002256,2019,14639
E05002257,2019,10346
E05002258,2019,12220
E05002259,2019,8836
E05002260,2019,13348
E05002261,2019,11643
E05002262,2019,10647
E05002263,2019,13737
E05002264,2019,10865
E05002265,2019,14430
E05002266,2019,15133
E05002267,2019,16431
E05002268,2019,13369
E05002269,2019,9478
E05002270,2019,9447
E05002271,2019,5986
E05002272,2019,10306
E05002273,2019,6637
E05002274,2019,5140
E05002275,2019,6194
E05002276,2019,7837
E05002277,2019,5651
E05002278,2019,8114
E05002279,2019,5059
E05002280,2019,8149
E05002281,2019,9472
E05002282,2019,6157
E05002283,2019,6041
E05002284,2019,5164
E05002285,2019,8021
E05002286,2019,8220
E05002287,2019,5550
E05002288,2019,4851
E05002319,2019,14876
E05002320,2019,11554
E05002321,2019,9195
E05002322,2019,12157
E05002323,2019,11614
E05002324,2019,9328
E05002325,2019,2952
E05002326,2019,10525
E05002327,2019,10563
E05002328,2019,10585
E05002329,2019,9120
E05002330,2019,10079
E05002331,2019,8641
E05002332,2019,9124
E05002333,2019,8925
E05002334,2019,12542
E05002372,2019,2763
E05002373,2019,3805
E05002374,2019,9951
E05002375,2019,3099
E05002376,2019,5574
E05002377,2019,9374
E05002378,2019,9469
E05002379,2019,5647
E05002380,2019,5775
E05002381,2019,9778
E05002382,2019,8561
E05002383,2019,2973
E05002384,2019,10006
E05002385,2019,11003
E05002386,2019,10281
E05002387,2019,5599
E05002388,2019,3715
E05002389,2019,9734
E05002390,2019,3270
E05002391,2019,5907
E05002392,2019,3232
E05002393,2019,6169
E05002394,2019,6982
E05002395,2019,10388
E05002396,2019,8064
E05002420,2019,11475
E05002421,2019,9831
E05002422,2019,14138
E05002423,2019,16571
E05002424,2019,14848
E05002425,2019,17673
E05002426,2019,18121
E05002427,2019,18772
E05002428,2019,9968
E05002429,2019,14606
E05002430,2019,15263
E05002431,2019,16284
E05002432,2019,11986
E05002433,2019,14324
E05002434,2019,20670
E05002435,2019,9836
E05002436,2019,11081
E05002437,2019,10360
E05002438,2019,10031
E05002439,2019,15196
E05002440,2019,9851
E05002441,2019,15083
E05002442,2019,16605
E05002443,2019,23936
E05002444,2019,13372
E05002445,2019,14813
E05002446,2019,13313
E05002447,2019,13870
E05002448,2019,15814
E05002449,2019,13576
E05002450,2019,14657
E05002451,2019,15110
E05002452,2019,14212
E05002453,2019,12986
E05002454,2019,17558
E05002455,2019,25310
E05002456,2019,15235
E05002457,2019,19735
E05002458,2019,14121
E05002459,2019,14325
E05002460,2019,13722
E05002461,2019,17008
E05002462,2019,13759
E05002463,2019,15495
E05002464,2019,14231
E05002465,2019,15708
E05002466,2019,15611
E05002467,2019,14886
E05002468,2019,13403
E05002469,2019,14876
E05002470,2019,15095
E05002630,2019,2757
E05002631,2019,5330
E05002632,2019,4855
E05002633,2019,5208
E05002634,2019,2223
E05002635,2019,2123
E05002636,2019,2103
E05002637,2019,4603
E05002638,2019,4015
E05002639,2019,7014
E05002640,2019,5304
E05002641,2019,2297
E05002642,2019,2458
E05002643,2019,2151
E05002644,2019,4855
E05002645,2019,4072
E05002646,2019,5852
E05002647,2019,2448
E05002648,2019,2775
E05002649,2019,4693
E05002650,2019,6314
E05002651,2019,2697
E05002652,2019,5242
E05002653,2019,2370
E05002654,2019,2287
E05002674,2019,11795
E05002675,2019,3160
E05002676,2019,4771
E05002677,2019,5471
E05002678,2019,5543
E05002679,2019,5523
E05002680,2019,6356
E05002681,2019,5107
E05002682,2019,7199
E05002683,2019,8081
E05002684,2019,4984
E05002685,2019,2389
E05002686,2019,4838
E05002687,2019,4467
E05002688,2019,3108
E05002689,2019,2661
E05002690,2019,8830
E05002691,2019,5599
E05002692,2019,5667
E05002693,2019,9758
E05002694,2019,8332
E05002695,2019,6955
E05002696,2019,5583
E05002697,2019,9750
E05002698,2019,6887
E05002699,2019,7951
E05002700,2019,5164
E05002701,2019,8339
E05002702,2019,8955
E05002703,2019,8541
E05002704,2019,9864
E05002705,2019,8040
E05002706,2019,8918
E05002707,2019,8814
E05002708,2019,8261
E05002709,2019,7224
E05002710,2019,7915
E05002711,2019,8442
E05002712,2019,9180
E05002713,2019,8447
E05002714,2019,14285
E05002715,2019,7912
E05003145,2019,2413
E05003146,2019,4474
E05003147,2019,5985
E05003148,2019,5800
E05003149,2019,4757
E05003150,2019,5565
E05003151,2019,5621
E05003152,2019,5769
E05003153,2019,5480
E05003154,2019,6056
E05003155,2019,4610
E05003156,2019,5415
E05003157,2019,5104
E05003205,2019,2009
E05003206,2019,1182
E05003207,2019,1926
E05003208,2019,1335
E05003209,2019,1359
E05003210,2019,1393
E05003211,2019,1455
E05003212,2019,1569
E05003213,2019,1320
E05003214,2019,1362
E05003215,2019,3227
E05003216,2019,2641
E05003217,2019,1494
E05003218,2019,1389
E05003219,2019,1547
E05003220,2019,1484
E05003221,2019,1157
E05003222,2019,1287
E05003223,2019,1424
E05003224,2019,1797
E05003225,2019,3050
E05003226,2019,4098
E05003227,2019,1411
E05003228,2019,2708
E05003229,2019,3146
E05003231,2019,1410
E05003232,2019,1462
E05003233,2019,1397
E05003234,2019,1255
E05003280,2019,8536
E05003281,2019,2657
E05003282,2019,5583
E05003283,2019,6046
E05003284,2019,4829
E05003286,2019,5071
E05003287,2019,2583
E05003289,2019,5074
E05003290,2019,5413
E05003292,2019,6372
E05003293,2019,6307
E05003295,2019,5832
E05003296,2019,9307
E05003297,2019,5756
E05003299,2019,6503
E05003300,2019,3478
E05003301,2019,5185
E05003302,2019,2258
E05003323,2019,5763
E05003324,2019,4280
E05003325,2019,5956
E05003326,2019,6727
E05003327,2019,6312
E05003328,2019,6499
E05003329,2019,7711
E05003330,2019,4329
E05003331,2019,3983
E05003332,2019,3857
E05003333,2019,4613
E05003334,2019,5117
E05003335,2019,4273
E05003336,2019,4335
E05003337,2019,6550
E05003338,2019,4785
E05003339,2019,8232
E05003340,2019,5286
E05003341,2019,6292
E05003342,2019,3934
E05003343,2019,5508
E05003344,2019,4471
E05003345,2019,1797
E05003346,2019,1768
E05003347,2019,1686
E05003348,2019,1805
E05003349,2019,1617
E05003350,2019,1777
E05003351,2019,5834
E05003352,2019,1607
E05003353,2019,2874
E05003354,2019,1686
E05003355,2019,3843
E05003356,2019,1804
E05003357,2019,1571
E05003358,2019,1488
E05003359,2019,2987
E05003360,2019,5578
E05003361,2019,5595
E05003362,2019,1722
E05003363,2019,1832
E05003364,2019,1722
E05003365,2019,1701
E05003366,2019,6118
E05003510,2019,2050
E05003511,2019,1678
E05003512,2019,3228
E05003513,2019,4434
E05003514,2019,3605
E05003515,2019,5001
E05003516,2019,4375
E05003517,2019,2670
E05003518,2019,4420
E05003519,2019,2231
E05003520,2019,3874
E05003521,2019,5925
E05003522,2019,7118
E05003524,2019,3330
E05003525,2019,1964
E05003526,2019,1721
E05003527,2019,1691
E05003528,2019,4329
E05003529,2019,1769
E05003530,2019,1686
E05003531,2019,5882
E05004021,2019,12229
E05004022,2019,11976
E05004023,2019,10836
E05004024,2019,9062
E05004025,2019,14959
E05004026,2019,13159
E05004027,2019,9224
E05004028,2019,14760
E05004029,2019,13890
E05004030,2019,13216
E05004031,2019,12358
E05004032,2019,9929
E05004033,2019,10647
E05004034,2019,7679
E05004035,2019,13092
E05004036,2019,10183
E05004067,2019,7499
E05004068,2019,6304
E05004069,2019,7691
E05004070,2019,6272
E05004071,2019,3696
E05004072,2019,3997
E05004073,2019,3693
E05004074,2019,4307
E05004075,2019,3779
E05004076,2019,6260
E05004077,2019,5961
E05004078,2019,5400
E05004079,2019,1920
E05004080,2019,3843
E05004081,2019,6399
E05004082,2019,6894
E05004083,2019,6973
E05004084,2019,6880
E05004085,2019,6195
E05004086,2019,6511
E05004087,2019,6749
E05004088,2019,5190
E05004089,2019,7324
E05004090,2019,6308
E05004091,2019,6006
E05004092,2019,6565
E05004093,2019,6462
E05004094,2019,6598
E05004095,2019,5721
E05004096,2019,5241
E05004097,2019,6423
E05004098,2019,9890
E05004099,2019,11199
E05004100,2019,3093
E05004101,2019,5625
E05004102,2019,6028
E05004103,2019,8424
E05004104,2019,6577
E05004105,2019,8334
E05004106,2019,8860
E05004107,2019,12278
E05004108,2019,5562
E05004109,2019,9185
E05004110,2019,5970
E05004111,2019,9576
E05004112,2019,5837
E05004113,2019,7996
E05004114,2019,7982
E05004115,2019,9800
E05004116,2019,5502
E05004117,2019,6817
E05004118,2019,6716
E05004119,2019,5473
E05004147,2019,2101
E05004148,2019,4823
E05004149,2019,6959
E05004150,2019,2271
E05004151,2019,4370
E05004152,2019,4129
E05004153,2019,6375
E05004154,2019,7078
E05004155,2019,7321
E05004157,2019,2267
E05004158,2019,2050
E05004159,2019,4842
E05004160,2019,4712
E05004161,2019,4505
E05004162,2019,4362
E05004163,2019,4870
E05004164,2019,4531
E05004165,2019,5266
E05004166,2019,3968
E05004167,2019,2094
E05004169,2019,4574
E05004170,2019,2398
E05004171,2019,2358
E05004172,2019,2426
E05004173,2019,4213
E05004174,2019,2745
E05004175,2019,6428
E05004176,2019,4009
E05004177,2019,4747
E05004178,2019,4542
E05004179,2019,7991
E05004180,2019,8706
E05004181,2019,6364
E05004182,2019,7548
E05004183,2019,9286
E05004184,2019,7657
E05004185,2019,8016
E05004186,2019,8885
E05004187,2019,7106
E05004188,2019,7236
E05004189,2019,8272
E05004190,2019,4383
E05004191,2019,3895
E05004192,2019,4063
E05004193,2019,3939
E05004194,2019,4107
E05004195,2019,4441
E05004196,2019,2495
E05004197,2019,4444
E05004198,2019,3929
E05004199,2019,3782
E05004200,2019,4886
E05004201,2019,3490
E05004202,2019,4714
E05004203,2019,2371
E05004204,2019,2098
E05004205,2019,4337
E05004206,2019,3552
E05004288,2019,5244
E05004289,2019,5922
E05004290,2019,4867
E05004291,2019,5577
E05004292,2019,4987
E05004293,2019,5990
E05004294,2019,6773
E05004295,2019,5783
E05004296,2019,5475
E05004297,2019,5615
E05004298,2019,6447
E05004299,2019,6214
E05004300,2019,5377
E05004301,2019,6157
E05004302,2019,6265
E05004303,2019,7199
E05004304,2019,6589
E05004305,2019,5447
E05004306,2019,5098
E05004307,2019,5280
E05004430,2019,8398
E05004431,2019,5154
E05004432,2019,5277
E05004433,2019,5392
E05004434,2019,6975
E05004435,2019,7216
E05004436,2019,6127
E05004437,2019,6493
E05004438,2019,10132
E05004439,2019,3046
E05004440,2019,6410
E05004441,2019,6050
E05004442,2019,8877
E05004443,2019,6551
E05004444,2019,4904
E05004445,2019,9948
E05004446,2019,7048
E05004447,2019,5046
E05004448,2019,4334
E05004449,2019,7121
E05004450,2019,6792
E05004451,2019,5059
E05004452,2019,2595
E05004453,2019,8861
E05004454,2019,2854
E05004455,2019,5585
E05004456,2019,2696
E05004457,2019,5545
E05004458,2019,6096
E05004516,2019,7839
E05004517,2019,7538
E05004518,2019,7456
E05004519,2019,7684
E05004520,2019,6578
E05004521,2019,7284
E05004522,2019,7043
E05004523,2019,9318
E05004524,2019,11085
E05004525,2019,7004
E05004526,2019,7884
E05004527,2019,6985
E05004528,2019,7593
E05004529,2019,7848
E05004530,2019,7094
E05004531,2019,4369
E05004532,2019,3658
E05004533,2019,4732
E05004534,2019,4865
E05004535,2019,5401
E05004536,2019,5381
E05004537,2019,4566
E05004538,2019,4748
E05004539,2019,6544
E05004540,2019,5667
E05004541,2019,6104
E05004542,2019,5135
E05004543,2019,4881
E05004544,2019,4217
E05004545,2019,4215
E05004546,2019,4892
E05004547,2019,5463
E05004566,2019,7028
E05004567,2019,7187
E05004568,2019,9135
E05004569,2019,7077
E05004570,2019,9340
E05004571,2019,10038
E05004572,2019,10155
E05004573,2019,9306
E05004574,2019,8602
E05004575,2019,9580
E05004576,2019,10098
E05004577,2019,10489
E05004578,2019,7963
E05004579,2019,10222
E05004580,2019,5743
E05004581,2019,5585
E05004582,2019,2783
E05004583,2019,5063
E05004584,2019,5559
E05004585,2019,2507
E05004586,2019,5471
E05004587,2019,6188
E05004588,2019,3622
E05004589,2019,6537
E05004590,2019,5728
E05004592,2019,5892
E05004593,2019,6382
E05004596,2019,3440
E05004597,2019,6808
E05004598,2019,5623
E05004599,2019,6379
E05004600,2019,6363
E05004601,2019,3159
E05004602,2019,6035
E05004603,2019,5045
E05004604,2019,6528
E05004605,2019,6388
E05004606,2019,2929
E05004607,2019,6288
E05004608,2019,6407
E05004609,2019,5520
E05004610,2019,6345
E05004611,2019,6635
E05004612,2019,6160
E05004613,2019,5073
E05004691,2019,7061
E05004692,2019,5642
E05004693,2019,2385
E05004694,2019,10705
E05004695,2019,2624
E05004696,2019,6118
E05004697,2019,6266
E05004698,2019,6073
E05004699,2019,6657
E05004700,2019,9349
E05004701,2019,8417
E05004702,2019,9454
E05004703,2019,5801
E05004704,2019,8239
E05004705,2019,7040
E05004706,2019,5932
E05004707,2019,5257
E05004708,2019,9720
E05004709,2019,3459
E05004710,2019,2868
E05004711,2019,5513
E05004712,2019,3417
E05004713,2019,5075
E05004714,2019,5688
E05004715,2019,6003
E05004721,2019,2593
E05004723,2019,2377
E05004724,2019,2785
E05004725,2019,8089
E05004726,2019,9674
E05004727,2019,3567
E05004728,2019,5983
E05004729,2019,2300
E05004730,2019,2628
E05004731,2019,5693
E05004732,2019,3468
E05004733,2019,2521
E05004735,2019,3034
E05004736,2019,2796
E05004737,2019,9071
E05004738,2019,3221
E05004739,2019,3372
E05004741,2019,3356
E05004742,2019,5749
E05004743,2019,5204
E05004744,2019,5783
E05004745,2019,2755
E05004761,2019,2688
E05004762,2019,2935
E05004763,2019,7689
E05004764,2019,2256
E05004765,2019,7872
E05004766,2019,2694
E05004767,2019,2730
E05004768,2019,9001
E05004769,2019,8490
E05004770,2019,5224
E05004771,2019,4782
E05004772,2019,8421
E05004773,2019,7602
E05004774,2019,2153
E05004775,2019,5387
E05004776,2019,6340
E05004777,2019,7245
E05004778,2019,7765
E05004779,2019,7640
E05004780,2019,5513
E05004781,2019,5453
E05004782,2019,5468
E05004783,2019,6121
E05004784,2019,2101
E05004785,2019,8539
E05004786,2019,7788
E05004787,2019,7661
E05004789,2019,6990
E05004790,2019,7968
E05004791,2019,7931
E05004792,2019,6752
E05004793,2019,8143
E05004794,2019,9728
E05004795,2019,6748
E05004796,2019,7511
E05004797,2019,7715
E05004798,2019,6403
E05004799,2019,9085
E05004800,2019,6606
E05004801,2019,4994
E05004802,2019,7579
E05004803,2019,7357
E05004804,2019,6536
E05004805,2019,6671
E05004806,2019,7955
E05004807,2019,6816
E05004808,2019,5863
E05004810,2019,6340
E05004811,2019,8576
E05004812,2019,6590
E05004813,2019,6923
E05004814,2019,7642
E05004815,2019,6378
E05004816,2019,6025
E05004817,2019,5919
E05004964,2019,7188
E05004965,2019,2204
E05004966,2019,4962
E05004967,2019,3854
E05004968,2019,3324
E05004969,2019,4368
E05004970,2019,4360
E05004971,2019,8816
E05004972,2019,8773
E05004973,2019,5579
E05004974,2019,8207
E05004975,2019,9937
E05004976,2019,4289
E05004977,2019,4295
E05004978,2019,8305
E05004979,2019,7039
E05004980,2019,4505
E05004981,2019,6934
E05004982,2019,7411
E05004983,2019,2273
E05004984,2019,8370
E05004985,2019,2794
E05004986,2019,8546
E05004987,2019,6716
E05004989,2019,3130
E05004990,2019,3019
E05004991,2019,8944
E05004992,2019,10810
E05004993,2019,6718
E05004994,2019,5957
E05004995,2019,7023
E05004996,2019,11688
E05004997,2019,2389
E05004999,2019,8744
E05005000,2019,10029
E05005001,2019,2447
E05005002,2019,9211
E05005003,2019,9322
E05005004,2019,6013
E05005006,2019,6239
E05005007,2019,3483
E05005010,2019,2119
E05005011,2019,1936
E05005012,2019,6110
E05005013,2019,5103
E05005014,2019,4662
E05005016,2019,5098
E05005017,2019,5976
E05005018,2019,3448
E05005021,2019,4214
E05005026,2019,4359
E05005027,2019,5312
E05005028,2019,4615
E05005029,2019,7335
E05005031,2019,4674
E05005032,2019,6477
E05005081,2019,4862
E05005082,2019,3769
E05005083,2019,6488
E05005084,2019,4195
E05005085,2019,8522
E05005086,2019,4692
E05005087,2019,6372
E05005088,2019,10926
E05005089,2019,8028
E05005090,2019,8418
E05005091,2019,4810
E05005092,2019,2232
E05005093,2019,6229
E05005094,2019,4754
E05005095,2019,5512
E05005096,2019,6736
E05005097,2019,7096
E05005098,2019,5938
E05005099,2019,5164
E05005100,2019,7591
E05005101,2019,7440
E05005102,2019,4416
E05005103,2019,7732
E05005130,2019,7936
E05005131,2019,5413
E05005132,2019,4813
E05005133,2019,2365
E05005134,2019,8908
E05005135,2019,2223
E05005136,2019,4995
E05005137,2019,6495
E05005138,2019,4097
E05005139,2019,4024
E05005140,2019,6986
E05005141,2019,7890
E05005142,2019,6037
E05005143,2019,5000
E05005144,2019,7215
E05005145,2019,7657
E05005146,2019,8105
E05005147,2019,8056
E05005148,2019,4276
E05005149,2019,6233
E05005150,2019,6333
E05005151,2019,5342
E05005152,2019,6042
E05005153,2019,5061
E05005154,2019,5240
E05005155,2019,6934
E05005156,2019,5605
E05005157,2019,6253
E05005158,2019,5812
E05005159,2019,6416
E05005160,2019,5870
E05005161,2019,6719
E05005162,2019,5990
E05005163,2019,5643
E05005164,2019,5660
E05005165,2019,8193
E05005166,2019,7739
E05005167,2019,1983
E05005168,2019,4183
E05005169,2019,7356
E05005170,2019,6470
E05005171,2019,6156
E05005172,2019,8191
E05005173,2019,9439
E05005174,2019,8931
E05005175,2019,7037
E05005176,2019,5354
E05005177,2019,6893
E05005178,2019,6545
E05005179,2019,4675
E05005180,2019,3698
E05005181,2019,2138
E05005182,2019,6477
E05005183,2019,2604
E05005184,2019,4154
E05005185,2019,4317
E05005186,2019,4400
E05005187,2019,4554
E05005188,2019,3965
E05005189,2019,1515
E05005190,2019,4144
E05005191,2019,3341
E05005192,2019,2703
E05005193,2019,4934
E05005194,2019,4223
E05005195,2019,4414
E05005196,2019,3436
E05005197,2019,4378
E05005198,2019,3154
E05005199,2019,5157
E05005200,2019,1692
E05005201,2019,5141
E05005202,2019,4634
E05005203,2019,1433
E05005204,2019,3340
E05005205,2019,5905
E05005206,2019,5257
E05005207,2019,4426
E05005208,2019,3972
E05005209,2019,5701
E05005210,2019,5161
E05005211,2019,4573
E05005212,2019,4676
E05005213,2019,4355
E05005214,2019,4853
E05005215,2019,4550
E05005216,2019,6440
E05005217,2019,4353
E05005218,2019,6424
E05005219,2019,4420
E05005220,2019,6221
E05005221,2019,5661
E05005250,2019,4868
E05005251,2019,1724
E05005252,2019,5253
E05005253,2019,6927
E05005254,2019,5519
E05005255,2019,5495
E05005256,2019,5364
E05005257,2019,5530
E05005260,2019,1691
E05005261,2019,4933
E05005262,2019,3582
E05005263,2019,1388
E05005264,2019,5535
E05005265,2019,6843
E05005266,2019,5971
E05005267,2019,4054
E05005268,2019,5208
E05005269,2019,4458
E05005316,2019,3941
E05005317,2019,3664
E05005318,2019,3823
E05005319,2019,4172
E05005320,2019,5811
E05005321,2019,5984
E05005322,2019,5860
E05005323,2019,4062
E05005324,2019,6146
E05005325,2019,6234
E05005326,2019,5892
E05005327,2019,3917
